duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,count,srv_count,protocol,intrusion
8.7,4142,14345,0,0,0,16,0,1,0,135,39,tcp,normal
2.37,365817,151,0,0,0,18,0,0,0,110,437,tcp,normal
19.95,2511,7470,0,0,0,27,0,1,0,200,369,udp,normal
9.65,70611,13294,0,0,0,6,0,1,1,447,79,tcp,normal
0.35,1317,2355,0,0,0,19,0,1,0,250,443,udp,normal
2.19,25488,494,0,0,0,12,0,0,0,175,293,icmp,normal
22.17,9879,5513,0,0,0,13,0,1,0,29,267,tcp,normal
4.8,6110,386,0,0,0,11,0,0,0,445,97,tcp,normal
41.57,6057,1001,0,0,0,12,0,0,0,103,204,tcp,normal
7.54,51981,529,0,0,0,14,0,0,1,341,400,udp,normal
2.33,2170,1923,0,0,0,25,0,1,1,213,385,tcp,normal
9.01,3844,1560,0,0,0,29,0,1,0,366,406,tcp,normal
1.08,728311,1041,0,0,0,3,0,1,0,473,209,icmp,normal
16.48,9165,675,0,0,0,0,0,1,0,415,186,tcp,normal
9.88,36462,3604,0,0,0,23,0,0,0,91,176,tcp,normal
33.23,1894,254,0,0,0,3,0,1,0,33,47,tcp,normal
11.72,1060,216,0,0,0,27,0,1,0,423,310,tcp,normal
0.5,14449,10634,0,0,0,24,0,1,0,270,147,tcp,normal
6.47,4804,7039,0,0,0,11,0,0,0,290,119,tcp,normal
7.58,2076,274,0,0,0,20,0,1,1,159,320,icmp,normal
24.86,105,242,0,0,0,5,0,1,2,432,66,tcp,normal
5.66,86,271,0,0,0,21,0,1,0,229,511,tcp,normal
9.0,63,27,0,0,0,24,0,0,0,454,16,tcp,normal
2.06,6097,7254,0,0,0,2,0,1,0,282,423,icmp,normal
2.81,359,2257,0,0,0,27,0,0,1,221,405,tcp,normal
7.95,94,182,0,0,0,5,0,0,0,180,301,tcp,normal
11.94,525,4515,0,0,0,15,0,0,0,116,193,tcp,normal
5.72,66,6430,0,0,0,11,0,1,0,32,23,icmp,normal
5.67,885,992,0,0,0,12,0,1,1,261,382,tcp,normal
2.96,801,2709,0,0,0,8,0,1,0,436,426,tcp,normal
11.98,8229,2596,0,0,0,23,0,1,1,382,471,tcp,normal
0.05,4132,1065,0,0,0,22,0,1,0,189,266,tcp,normal
7.19,1138,1163,0,0,0,3,0,0,0,275,84,icmp,normal
0.04,11161,2279,0,0,0,4,0,0,1,378,268,tcp,normal
9.0,249,1658,0,0,0,22,0,1,0,329,351,tcp,normal
0.31,1149,454,0,0,0,26,0,1,0,145,41,tcp,normal
28.15,616,363,0,0,0,21,0,0,0,38,119,tcp,normal
6.5,2654,26743,0,0,0,10,0,0,0,193,56,tcp,normal
11.52,47,516,0,0,0,4,0,1,0,461,206,tcp,normal
19.21,286760,84,0,0,0,24,0,0,1,405,390,tcp,normal
2.68,6044,11586,0,0,0,11,0,1,0,14,37,tcp,normal
7.77,6460,1007,0,0,0,4,0,1,0,211,364,udp,normal
19.91,51,944,0,0,0,28,0,1,0,309,154,tcp,normal
7.72,4634,979,0,0,0,28,0,0,0,270,207,tcp,normal
4.99,1905,13508,0,0,0,21,0,0,0,238,448,tcp,normal
4.6,27885,156,0,0,0,25,0,0,0,200,258,udp,normal
4.85,1672,9857,0,0,0,13,0,0,0,447,257,udp,normal
9.56,1468,2130,0,0,0,26,0,0,0,104,87,udp,normal
0.47,2666,6893,0,0,0,29,0,1,0,281,259,icmp,normal
5.37,47564,442,0,0,0,22,0,0,0,116,3,tcp,normal
8.22,128,234645,0,0,0,1,0,1,0,18,157,tcp,normal
15.44,91,877,0,0,0,4,0,1,1,333,22,tcp,normal
7.55,33,968,0,0,0,21,0,1,0,472,14,tcp,normal
26.06,25903,177,0,0,0,14,0,1,0,440,57,tcp,normal
5.87,20475,848,0,0,0,2,0,0,2,137,191,tcp,normal
10.52,266,196,0,0,0,19,0,1,0,218,76,udp,normal
0.18,173,83186,0,0,0,27,0,1,0,384,464,tcp,normal
2.72,20277,30,0,0,0,13,0,1,1,23,173,udp,normal
16.9,165,10,0,0,0,17,0,0,0,482,160,tcp,normal
8.82,1679,358,0,0,0,6,0,1,1,269,132,tcp,normal
29.22,992,2283,0,0,0,1,0,1,0,232,262,udp,normal
13.98,1993446,16524,0,0,0,13,0,1,0,167,377,udp,normal
5.97,2143,1438,0,0,0,10,0,0,0,398,357,tcp,normal
15.08,38100,563,0,0,0,11,0,0,0,61,38,tcp,normal
6.31,7485,1111,0,0,0,1,0,1,0,221,150,tcp,normal
4.01,1157,5139,0,0,0,13,0,0,1,230,295,tcp,normal
0.48,935,105,0,0,0,20,0,0,1,91,373,tcp,normal
20.07,3484,7866,0,0,0,4,1,1,0,86,20,tcp,attack
5.43,3552,26,0,0,0,5,1,1,0,169,8,tcp,attack
11.56,1084,671,0,0,0,1,0,1,0,405,283,tcp,normal
1.66,9097,900,0,0,0,13,0,1,0,318,152,tcp,normal
17.66,3210,63,0,0,0,14,0,1,0,504,91,tcp,normal
17.38,736,1174,0,0,0,29,0,0,1,378,84,tcp,normal
6.58,1448,456,0,0,0,29,0,1,0,427,106,tcp,normal
11.15,8243,1781,0,0,0,8,0,1,0,409,202,tcp,normal
7.37,358,1952,0,0,0,17,0,1,2,508,501,icmp,normal
8.04,358,2306,0,0,0,16,0,1,0,285,340,tcp,normal
21.96,230,397,0,0,0,19,0,1,0,150,203,tcp,normal
34.09,1446,1485,0,0,0,1,0,1,0,77,65,udp,normal
4.58,1811,12370,0,0,0,22,0,0,0,348,498,udp,normal
4.03,322,5398,0,0,0,3,0,1,0,269,217,tcp,normal
3.62,2976,2010,0,0,0,15,0,1,2,86,363,tcp,normal
14.73,3025,158,0,0,0,1,0,1,0,174,76,udp,normal
12.83,19106,6,0,0,0,25,0,1,0,241,394,icmp,normal
0.45,17923,20,0,0,0,20,0,1,0,347,61,udp,normal
0.93,54,3940,0,0,0,12,0,1,0,94,81,tcp,normal
10.39,5303,220,0,0,0,24,0,1,0,442,454,tcp,normal
3.22,57,84,0,0,0,13,0,1,0,156,127,udp,normal
0.96,9301,296,0,0,0,19,1,0,0,111,398,tcp,attack
5.34,8928,835,0,0,0,26,0,1,0,169,318,tcp,normal
21.0,400,1297,0,0,0,0,0,1,1,425,210,icmp,normal
4.56,5844,252,0,0,0,23,0,0,0,148,483,icmp,normal
11.9,376,6835,0,0,0,23,0,0,0,355,90,icmp,normal
23.08,2283,708,0,0,0,13,0,0,0,511,71,tcp,normal
1.86,3493,661,0,0,0,9,0,1,0,51,490,tcp,normal
9.41,1756,172,0,0,0,9,0,1,0,114,252,tcp,normal
23.82,13143,54075,0,1,0,20,0,1,0,136,140,udp,normal
2.15,620,788,0,0,0,29,0,1,0,378,328,tcp,normal
44.84,8121,3248,0,0,0,7,0,0,0,178,141,tcp,normal
4.54,254,1550,0,0,0,29,0,0,0,160,344,tcp,normal
2.45,43,13195,0,0,0,0,0,1,0,367,440,udp,normal
18.19,96,201,0,0,0,17,0,1,1,427,415,udp,normal
6.31,411,3138,0,0,0,29,1,1,0,317,196,tcp,attack
11.11,11043,584,0,0,0,15,0,1,0,103,270,udp,normal
6.73,8900,1601,0,0,0,19,0,0,0,341,247,tcp,normal
10.31,1916,549,0,0,0,2,0,1,0,214,104,icmp,normal
0.36,45,50414,0,0,0,13,0,1,0,344,384,tcp,normal
4.31,114046,875,0,0,0,2,0,0,0,469,323,tcp,normal
10.71,141,48,0,0,0,27,0,1,0,172,421,udp,normal
4.32,6090,846,0,0,0,8,0,0,0,164,449,tcp,normal
14.95,1316,1431,0,0,0,8,0,0,0,196,223,tcp,normal
32.41,6661,1424,0,0,0,23,0,1,0,364,93,icmp,normal
0.38,41837,86,0,0,0,10,0,0,0,267,268,udp,normal
19.33,4335,102,0,0,0,6,0,1,0,264,197,icmp,normal
1.85,12330,45110,0,0,0,13,0,0,0,260,511,tcp,normal
24.93,1396311,697,0,0,0,13,0,1,0,74,269,tcp,normal
29.34,22711,859,0,0,0,23,0,0,0,12,391,tcp,normal
8.42,114,71526,0,0,0,10,0,1,0,353,186,tcp,normal
6.52,12,5454,0,0,0,3,0,0,0,37,55,tcp,normal
14.21,8654,1024,0,0,0,6,0,0,0,449,86,tcp,normal
25.01,1178,1757,0,0,0,26,0,1,0,337,106,tcp,normal
2.65,14698,59305,0,0,0,7,0,1,1,142,178,tcp,normal
4.82,18,308,0,0,0,19,0,1,0,354,120,icmp,normal
5.4,30694,5821,0,0,0,15,0,1,0,40,37,udp,normal
18.7,2432,4283,0,0,0,27,0,1,0,347,44,tcp,normal
1.47,194678,1237,0,0,0,20,0,1,0,504,11,tcp,normal
9.76,2960,367,0,0,0,7,0,1,0,280,467,tcp,normal
4.32,8695,2455,0,0,0,13,0,0,0,338,9,tcp,normal
21.67,1399,1090,0,0,0,13,0,0,0,319,376,icmp,normal
4.15,1199,4619,0,0,0,12,0,0,0,272,267,tcp,normal
38.14,5356,41,0,0,0,1,0,0,0,51,44,udp,normal
0.16,1607,638075,0,0,0,3,0,1,0,16,379,tcp,normal
2.74,912,3600,0,0,0,3,0,1,0,58,199,tcp,normal
6.11,6245,2886,0,0,0,9,0,1,0,163,160,udp,normal
2.96,942,66866,0,0,0,28,0,1,0,196,277,tcp,normal
13.37,6665,314,0,3,0,3,0,0,0,226,455,tcp,normal
16.85,128,273,0,0,0,16,0,1,0,161,349,tcp,normal
11.96,3035,570,0,0,0,5,0,1,0,215,88,icmp,normal
35.2,2038,84509,0,0,0,10,0,1,0,504,170,tcp,normal
6.09,33,911,0,0,0,2,0,0,2,74,280,tcp,normal
39.01,255,272558,0,0,0,1,0,1,0,57,232,icmp,normal
1.33,17,378,0,0,0,12,0,1,0,203,377,tcp,normal
18.7,3654,5,0,0,0,26,0,1,1,68,155,tcp,normal
0.39,605,37,0,0,0,25,0,1,0,220,45,udp,normal
7.59,1562,3567,0,0,0,23,0,1,0,268,390,icmp,normal
6.63,42716,4005,0,0,0,22,0,1,0,273,7,udp,normal
19.4,2977,2265,0,0,0,22,0,1,0,373,219,udp,normal
12.06,5344,140,0,0,0,6,0,0,2,325,138,udp,normal
5.82,1132,100,0,0,0,1,0,0,0,480,105,tcp,normal
22.6,686,60,0,0,0,28,0,0,1,258,378,tcp,normal
21.7,168,584,0,0,0,20,0,0,0,205,131,tcp,normal
0.25,12621,2204,0,0,0,0,0,1,0,213,406,udp,normal
20.48,65401,14320,0,0,0,17,0,1,0,13,459,icmp,normal
7.48,30999,7228,0,0,0,25,0,1,0,160,31,tcp,normal
18.26,277,1575,0,0,0,16,0,1,0,357,42,udp,normal
2.0,36765,235355,0,0,0,11,0,0,0,169,46,tcp,normal
1.64,2157,1218,0,0,0,5,0,1,1,404,4,tcp,normal
12.81,56549,11,0,0,0,28,1,1,0,187,322,udp,attack
3.22,6444,76,0,0,0,24,0,1,0,257,85,tcp,normal
8.18,5584,1368,0,0,0,23,0,1,0,431,303,udp,normal
11.67,5891,75,0,0,0,5,0,0,0,303,180,icmp,normal
9.43,100,15308,0,0,0,22,0,0,0,87,164,udp,normal
12.01,238,1748,0,0,0,18,0,1,1,205,216,tcp,normal
9.69,852,16247,0,0,0,9,0,0,0,133,131,udp,normal
4.77,1438,1912,0,0,0,1,0,1,0,233,183,udp,normal
0.95,3767,8,0,0,0,7,0,0,0,355,46,icmp,normal
19.33,1181,22708,0,0,0,4,0,1,0,256,223,tcp,normal
18.71,1083,980,0,0,0,22,1,0,0,132,74,tcp,attack
0.06,35579,1085,0,0,0,3,0,1,0,477,458,udp,normal
18.38,44483,2850,0,0,0,3,0,0,0,322,485,udp,normal
1.64,10003,834,0,0,0,14,0,1,2,176,139,udp,normal
4.05,699,3423,0,0,0,12,0,1,2,54,461,tcp,normal
5.33,6891,1766,0,0,0,4,0,0,0,131,468,tcp,normal
11.38,38597,1007,0,0,0,14,0,1,0,278,238,udp,normal
0.97,1822,62,0,0,0,19,4,0,0,462,59,tcp,attack
17.52,43695,1198,0,0,0,20,0,1,0,333,319,tcp,normal
28.6,143058,868,0,0,0,6,0,0,0,386,355,tcp,normal
30.51,20987,4437,0,0,0,13,0,1,2,439,27,tcp,normal
0.96,10299,5443,0,0,0,11,0,0,0,201,250,udp,normal
25.18,5966,755,0,1,0,5,0,1,0,272,447,tcp,normal
8.39,10593,595,0,0,0,22,0,0,1,396,451,tcp,normal
12.98,6883,12476,0,0,0,6,0,1,0,184,471,icmp,normal
26.68,257,4736,0,0,0,24,0,0,0,178,213,tcp,normal
10.82,42651,299,0,0,0,1,0,1,0,493,31,udp,normal
6.1,3538,48,0,0,0,12,0,0,0,194,493,udp,normal
7.45,390437,41265,0,0,0,18,0,0,0,97,85,tcp,normal
11.54,753618,5660,0,0,0,29,0,1,0,486,252,udp,normal
28.95,1804,7237,0,0,0,18,0,1,0,85,108,tcp,normal
22.06,4488,115,0,0,0,14,0,1,0,463,247,tcp,normal
8.61,1260,5552,0,0,0,26,0,0,0,78,328,tcp,normal
2.37,442,158,0,0,0,21,0,1,0,395,284,udp,normal
4.26,2657,9296,0,0,0,27,0,1,0,146,22,icmp,normal
4.49,3182,857,0,0,0,16,0,1,0,51,346,udp,normal
3.41,219,76,0,0,0,13,0,0,0,217,111,tcp,normal
13.73,318,1599,0,0,0,24,0,1,1,456,494,tcp,normal
18.08,7,3138,0,0,0,4,0,1,0,248,200,tcp,normal
3.85,287,3712,0,0,0,21,1,0,0,66,479,tcp,attack
18.72,16161,1220,0,0,0,22,0,1,0,84,387,icmp,normal
13.26,53446,19,0,0,0,0,0,1,0,441,439,tcp,normal
5.82,57,20766,0,0,0,18,0,0,0,410,210,tcp,normal
12.0,204,3803,0,0,0,13,0,1,2,360,460,tcp,normal
14.67,34672,1241,0,0,0,8,0,1,0,458,122,tcp,normal
8.23,540,14361,0,0,0,20,0,1,0,500,103,tcp,normal
5.85,1185,80,0,0,0,17,0,0,0,503,415,tcp,normal
1.07,753,531,0,0,0,29,0,0,0,200,62,tcp,normal
0.01,18655,8262,0,3,0,2,0,1,0,104,488,icmp,normal
27.69,84741,85265,0,0,0,21,0,0,0,94,483,tcp,normal
3.11,3454,439,0,0,0,27,0,0,1,231,429,icmp,normal
10.88,1238,31,0,0,0,18,0,1,1,6,485,tcp,normal
28.71,1915,4747,0,0,0,12,0,0,2,482,112,tcp,normal
17.05,17742,17387,0,0,0,26,0,1,0,312,340,tcp,normal
1.31,8521,32,0,0,0,0,0,1,0,498,274,tcp,normal
16.19,1805,826,0,0,0,4,1,1,0,47,29,tcp,attack
12.96,2731,10381,0,0,0,28,0,0,0,336,82,tcp,normal
4.0,709,21125,0,0,0,9,0,0,0,19,101,tcp,normal
11.7,782,47,0,0,0,10,0,0,0,3,202,tcp,normal
17.48,181,663,0,0,0,6,0,1,0,141,69,icmp,normal
3.44,29473,401,0,0,0,26,0,1,0,82,34,udp,normal
20.33,32,143,0,0,0,10,0,1,3,128,360,tcp,normal
0.82,5207,1658,0,0,0,15,0,1,0,297,481,icmp,normal
7.5,2825,2134,0,2,0,20,1,1,0,375,211,tcp,attack
2.66,2470,39881,0,0,0,16,0,1,0,425,178,tcp,normal
13.02,876,8,0,0,0,17,0,1,0,498,47,udp,normal
1.92,1656,3181,0,0,0,17,0,1,0,7,206,tcp,normal
4.18,100705,222,0,0,0,27,0,0,0,22,192,icmp,normal
1.36,3450,104,0,0,0,9,0,0,0,31,346,tcp,normal
16.71,4117,638,0,0,0,26,0,1,0,125,70,tcp,normal
1.42,4387,1935,0,0,0,3,0,0,0,83,39,udp,normal
12.84,732,339,0,0,0,19,0,0,2,19,342,tcp,normal
12.28,957,646,0,0,0,16,0,0,2,47,4,tcp,normal
1.54,8556,1075,0,0,0,1,0,0,0,143,482,tcp,normal
8.35,555,2537,0,0,0,29,0,0,0,456,176,tcp,normal
6.87,2456,10714,0,0,0,17,0,0,0,494,320,tcp,normal
9.03,30428,737,0,0,0,10,0,0,0,368,250,tcp,normal
27.68,780,1339,0,0,0,0,0,1,1,477,324,tcp,normal
0.84,2393,1178,0,0,0,20,3,1,0,312,57,tcp,attack
17.18,1711,34967,0,0,0,15,0,1,0,112,383,udp,normal
19.81,8142,2895,0,0,0,20,0,1,0,50,2,tcp,normal
1.35,3986,2376,0,0,0,4,0,0,0,509,471,tcp,normal
10.67,759,1011,0,0,0,27,0,0,1,17,212,tcp,normal
12.11,1026,1154,0,0,0,5,0,1,0,34,27,tcp,normal
7.96,828,22,0,0,0,12,0,0,0,298,13,icmp,normal
6.99,705,468,0,0,0,10,0,1,0,494,227,tcp,normal
3.82,89,3175,0,0,0,20,0,0,0,469,361,udp,normal
11.68,4281,1118,0,0,0,13,0,1,2,285,147,udp,normal
3.36,781,787,0,0,0,25,0,1,0,456,405,icmp,normal
6.16,7842,18997,0,0,0,6,0,1,0,372,329,tcp,normal
19.47,3530,2421,0,0,0,8,0,1,0,6,139,tcp,normal
0.94,1400,103,0,0,0,8,0,1,0,452,291,tcp,normal
7.52,1189,46,0,0,0,25,0,0,0,24,330,tcp,normal
6.66,212,7315,0,0,0,16,0,1,0,491,297,tcp,normal
4.76,3860,181,0,0,0,5,0,0,1,148,187,udp,normal
9.1,2524,1897,0,0,0,6,0,1,0,495,262,tcp,normal
0.16,857,5409,0,0,0,24,0,1,0,339,231,udp,normal
6.78,56,1880,0,0,0,9,0,0,1,209,376,tcp,normal
6.65,1975,25843,0,0,0,26,0,1,0,180,21,tcp,normal
7.26,2291,785,0,0,0,27,0,1,0,88,142,tcp,normal
2.39,27013,2020,0,0,0,4,0,1,0,357,43,tcp,normal
2.33,3213,473,0,0,0,1,0,1,0,91,306,tcp,normal
10.42,32275,626,0,0,0,25,0,1,2,151,167,tcp,normal
0.97,847,5456,0,0,0,7,0,0,0,462,487,tcp,normal
3.65,1752,6981,0,0,0,0,0,1,0,54,301,tcp,normal
17.77,397,49,0,0,0,22,0,1,3,247,112,tcp,normal
1.1,1753,233,0,0,0,12,3,0,0,75,76,tcp,attack
6.31,15575,1669,0,0,0,11,0,1,0,215,354,tcp,normal
11.05,16492,3543,0,0,0,3,0,1,1,8,295,tcp,normal
1.53,4646,94,0,3,0,9,0,1,0,505,179,icmp,normal
3.75,202,362,0,0,0,5,0,0,0,268,190,tcp,normal
8.18,179,3233,0,0,0,14,0,0,0,45,394,icmp,normal
3.96,1813,4661,0,0,0,23,0,0,0,371,202,udp,normal
1.16,767,2413,0,0,0,14,0,1,0,441,422,tcp,normal
2.64,11228,797,0,0,0,26,0,0,0,449,509,icmp,normal
1.16,7687,148,0,0,0,18,0,1,0,196,89,tcp,normal
41.08,5940,519,0,0,0,1,0,0,0,357,116,tcp,normal
2.69,950,8309,0,0,0,7,0,1,0,260,268,tcp,normal
7.56,4003,6855,0,0,0,5,0,0,0,363,193,tcp,normal
5.6,5813,196,0,0,0,10,0,1,0,446,218,tcp,normal
8.43,1500,26531,0,0,0,21,0,1,0,333,164,tcp,normal
6.89,1846,236,0,0,0,7,0,1,0,415,13,icmp,normal
12.99,5468,1481,0,0,0,20,0,1,0,310,275,tcp,normal
20.64,333,134,0,0,0,26,0,1,0,287,101,icmp,normal
3.36,937,32434,0,0,0,20,0,1,0,160,247,icmp,normal
2.03,799,5998,0,0,0,6,0,1,0,424,312,tcp,normal
41.57,21365,1594,0,0,0,21,0,1,2,260,159,tcp,normal
20.1,1028,470,0,0,0,18,0,1,0,359,221,tcp,normal
4.52,3150,85125,0,0,0,13,0,1,0,237,155,tcp,normal
22.52,10846,3104,0,0,0,19,0,1,0,263,83,udp,normal
11.1,653,64745,0,0,0,17,0,1,2,440,53,tcp,normal
5.75,17187,1480,0,0,0,7,0,1,0,313,396,tcp,normal
20.67,20397,1571,0,0,0,5,0,1,0,430,316,tcp,normal
11.25,42,5844,0,0,0,13,0,1,0,118,344,tcp,normal
17.51,6080,1607,0,0,0,22,0,0,0,433,359,tcp,normal
5.41,23598,1877,0,0,0,4,0,0,0,306,149,tcp,normal
16.03,1381,2353,0,0,0,6,0,1,0,113,24,tcp,normal
4.57,8779,6308,0,0,0,19,0,1,0,380,318,tcp,normal
13.28,210,234,0,0,0,25,0,0,0,433,278,tcp,normal
5.72,125,1172,0,0,0,3,0,1,0,254,103,icmp,normal
5.2,1276,403,0,0,0,28,0,0,0,80,415,tcp,normal
15.93,423,4016,0,0,0,10,0,1,0,230,339,tcp,normal
1.34,6079,1147,0,0,0,1,0,1,0,427,397,tcp,normal
26.34,5698,366,0,0,0,13,0,0,0,65,240,udp,normal
7.11,101179,19714,0,0,0,29,0,1,2,390,98,tcp,normal
10.11,14694,11681,0,0,0,7,0,1,0,342,242,tcp,normal
5.2,901,11766,0,0,0,6,0,0,2,286,170,icmp,normal
10.38,3263,15061,0,0,0,19,0,1,0,328,34,tcp,normal
12.37,4604,3560,0,0,0,18,0,0,0,492,475,tcp,normal
20.29,8567,4218,0,0,0,16,0,1,0,451,162,tcp,normal
19.27,45,778,0,0,0,12,0,1,0,438,506,tcp,normal
4.43,1204,16220,0,0,0,4,0,0,0,202,231,tcp,normal
9.57,23967,1565,0,0,0,21,0,0,0,281,155,tcp,normal
15.17,6563,359,0,0,0,2,0,1,0,170,353,tcp,normal
14.48,3226,2639,0,0,0,10,0,1,0,380,452,tcp,normal
22.16,1055,540,0,0,0,25,0,0,0,328,476,tcp,normal
17.83,2291,7065,0,0,0,13,0,0,0,127,71,tcp,normal
12.65,3240,5183,0,0,0,11,0,0,0,445,90,tcp,normal
13.82,482,6327,0,0,0,8,0,0,0,166,282,tcp,normal
16.47,5089,65,0,0,0,13,0,1,0,36,434,tcp,normal
18.19,3430,34,0,0,0,9,0,0,0,41,377,udp,normal
4.35,1292,1669,0,0,0,25,0,0,2,303,277,tcp,normal
15.22,1285,1682,0,0,0,24,0,1,0,240,145,tcp,normal
29.8,246,15894,0,0,0,21,0,1,0,471,416,tcp,normal
2.65,27375,332,0,0,0,4,0,1,0,31,411,udp,normal
0.49,8040,164,0,0,0,14,0,1,0,258,300,tcp,normal
0.75,5298,256,0,0,0,17,0,0,0,68,322,tcp,normal
2.44,8741,132,0,2,0,15,0,1,0,162,364,tcp,normal
25.23,11,420,0,0,0,5,0,0,0,8,241,tcp,normal
1.36,88623,107,0,0,0,20,0,0,1,56,218,icmp,normal
13.77,14,1334,0,0,0,27,0,0,0,96,476,tcp,normal
20.18,17672,1191,0,0,0,18,0,1,0,267,469,tcp,normal
21.0,3594,284,0,0,0,27,0,0,0,471,168,tcp,normal
5.39,354,156,0,0,0,26,0,0,0,70,240,tcp,normal
6.84,3672,118,0,0,0,9,0,1,0,74,231,tcp,normal
3.9,7881,9,0,0,0,2,0,1,3,247,163,udp,normal
1.59,1087,274,0,0,0,15,0,0,0,452,218,tcp,normal
2.38,32922,435,0,0,0,16,0,0,0,67,250,tcp,normal
1.45,145,19,0,0,0,24,0,1,0,140,149,tcp,normal
5.23,355,18086,0,0,0,3,1,0,0,445,6,tcp,attack
1.87,237,6895,0,0,0,8,0,0,0,257,32,tcp,normal
5.17,170,778,0,0,0,3,0,0,0,206,450,tcp,normal
19.05,4156,18,0,0,0,20,0,1,0,348,140,tcp,normal
10.63,73757,10452,0,0,0,4,0,0,2,11,82,udp,normal
10.87,16328,441,0,0,0,3,0,1,0,30,142,tcp,normal
16.71,1617,47,0,0,0,3,0,1,0,104,198,tcp,normal
0.42,47960,90,0,0,0,22,0,1,0,237,258,tcp,normal
15.82,23410,382,0,0,0,15,0,1,0,130,151,udp,normal
2.19,778,163,0,0,0,11,0,1,0,252,437,tcp,normal
4.25,1655,297,0,0,0,22,1,0,0,134,383,tcp,attack
3.68,5319,20,0,0,0,5,0,0,0,152,374,tcp,normal
1.12,624,19055,0,0,0,29,0,0,2,206,400,udp,normal
1.91,410,7547,0,0,0,18,0,0,0,292,146,tcp,normal
31.31,13041,236,0,0,0,5,0,1,0,130,2,icmp,normal
9.17,20744,6139,0,0,0,13,0,1,0,511,194,udp,normal
6.42,387,429,0,0,0,8,0,0,0,451,173,tcp,normal
14.18,6172,1162,0,0,0,2,0,1,2,410,117,tcp,normal
16.81,5973,99,0,0,0,26,0,0,0,157,246,tcp,normal
1.17,328,3142,0,0,0,22,0,1,0,215,180,udp,normal
13.51,5691,5529,0,0,0,10,0,1,0,372,365,udp,normal
26.94,8392,1712,0,0,0,20,0,0,0,128,215,tcp,normal
8.81,9227,381,0,0,0,6,0,0,0,306,109,tcp,normal
9.52,1654,20,0,0,0,28,0,0,0,263,230,udp,normal
20.43,5306,6148,0,0,0,10,0,1,0,316,184,tcp,normal
11.38,4193,731,0,0,0,17,0,0,0,324,176,tcp,normal
53.53,3417,231,0,0,0,18,0,1,3,254,66,tcp,normal
3.32,16908,317,0,0,0,17,1,1,0,335,180,tcp,attack
18.67,422,1911,0,0,0,25,0,1,1,151,394,tcp,normal
9.48,525,95,0,0,0,22,0,1,0,108,16,tcp,normal
4.55,340,2566,0,0,0,24,0,1,0,488,436,udp,normal
21.46,20708,660,0,0,0,27,0,1,0,150,107,tcp,normal
55.85,2773,263,0,0,0,14,0,0,0,127,242,tcp,normal
0.6,825,223,0,0,0,18,1,1,0,232,492,tcp,attack
25.97,35982,2208,0,0,0,26,0,1,0,327,150,udp,normal
2.27,1784,7,0,0,0,26,0,1,0,306,107,tcp,normal
2.3,36,303,0,0,0,27,0,0,0,210,191,tcp,normal
0.43,782,3986,0,0,0,15,0,1,0,510,16,tcp,normal
25.53,3447,887,0,0,0,6,0,1,0,358,187,tcp,normal
14.25,5973,12394,0,0,0,9,0,0,0,89,367,tcp,normal
0.55,734,1439,0,0,0,22,0,1,0,48,417,tcp,normal
10.04,1213,292,0,0,0,18,0,1,0,256,40,udp,normal
1.28,1058,677,0,0,0,10,0,1,1,271,472,tcp,normal
13.92,10015,1464,0,0,0,27,0,1,0,506,153,tcp,normal
5.26,40826,217,0,0,0,4,0,0,0,390,169,tcp,normal
0.53,647,3701,0,0,0,27,0,1,2,493,11,tcp,normal
17.68,46969,41648,0,0,0,5,0,1,0,59,423,tcp,normal
8.5,4016,106,0,0,0,27,0,1,0,233,12,udp,normal
14.82,2043,3824,0,0,0,20,0,0,0,460,487,tcp,normal
11.22,1547,232,0,0,0,7,0,0,0,336,134,tcp,normal
5.7,399,277,0,0,0,8,0,1,0,410,238,udp,normal
12.0,502,517,0,0,0,27,0,0,0,423,388,tcp,normal
0.15,372,332,0,0,0,11,0,1,0,328,310,tcp,normal
4.15,305,3959,0,0,0,5,0,0,0,155,333,tcp,normal
15.04,5952,1208,0,0,0,10,0,0,0,219,432,tcp,normal
14.4,180129,746,0,0,0,1,0,1,1,115,322,tcp,normal
21.84,601,2231,0,0,0,1,0,1,0,500,459,icmp,normal
9.44,1549,2514,0,0,0,19,0,0,2,126,509,tcp,normal
28.51,19442,1052,0,0,0,25,0,1,0,449,219,tcp,normal
8.16,361,8126,0,0,0,2,0,1,2,427,161,tcp,normal
6.94,165,1332,0,0,0,6,1,0,2,425,376,icmp,attack
2.2,56,75012,0,0,0,27,0,1,0,189,238,tcp,normal
15.09,3031,176,0,0,0,11,1,1,0,237,312,udp,attack
11.78,760,54,0,0,0,3,0,0,0,288,507,tcp,normal
6.18,193,1607,0,0,0,18,0,0,0,259,175,tcp,normal
0.91,701,6792,0,0,0,17,0,1,0,222,505,tcp,normal
1.34,15154,556,0,0,0,3,0,1,0,251,297,tcp,normal
1.22,1135,212,0,0,0,14,0,0,0,189,88,udp,normal
4.71,14012,1108,0,0,0,4,0,1,0,145,342,tcp,normal
1.73,6282,662,0,0,0,3,0,0,0,137,279,tcp,normal
19.72,3509,751,0,0,0,25,0,1,0,441,36,tcp,normal
22.96,2507,230,0,0,0,8,0,1,0,370,248,icmp,normal
19.43,9841,389,0,0,0,15,0,0,0,48,449,tcp,normal
